product_id,ProductID,product_name,Product Name,category,Category,sub_category,brand,Brand,sku,SKU_Code,unit_price,Price_USD,cost_price,CostPrice,weight,Weight_kg,stock_quantity,StockQty,reorder_level,ReorderLevel,is_discontinued,IsDiscontinued,supplier_id,SupplierID,rating,Rating_Stars,warranty_months,WarrantyMonths,country_of_origin,Origin,launch_date,LaunchDate,last_updated,tags,tmp_notes
PROD00159,PROD00159,,Laptop Pro Plus,Accessories,Accessories,Gaming,Sony,Logitech,SKU-MWU07942,NYV6470,1745.44,€706.05,£1958.05,£1519.47,49.88,N/A,3138,9664,124,89,no,false,SUPP0011,SUPP0003,4.7,2.9,24,24,Taiwan,US,260616,04/30/2023,"new,bundle,popular",
PROD00160,PROD00160,Router WiFi6 Lite,null,Electronics,Electronics,Business,HP,Apple,SKU-12S9MJ53,HNE7659,USD 1828.92,null,8.63,€243.53,,48.38 kg,9347,2077,492,147,Y,0,SUPP0023,SUPP0018,1.4,4.0,24,6,Taiwan,DE,2021-10-19,070720,"popular,clearance",
PROD00161,PROD00161,Wireless Mouse v1,Wireless Mouse v1,Electronics,Electronics,Budget,Dell,HP,,OCM4955,£475.72,,"$2,146.36",811.92 USD,15.96,4.42,877,430,263,31,Yes,N,SUPP0008,SUPP0048,1.1,4.4,12,12,Germany,,"May 09, 2016",100220,,
PROD00162,PROD00162,Laptop Pro v2,Laptop Pro v2,Accessories,Accessories,Gaming,N/A,HP,SKU-WGLLWPPS,BSX6366,USD 461.61,€454.39,£2957.94,€352.35,35.5 lbs,5.67 kg,5659,2026,431,262,no,false,,SUPP0004,4.6,4.7,12,24,China,DE,290419,211222,sale,
PROD00163,PROD00163,USB-C Hub Plus,USB-C Hub Plus,Mobile,Mobile,Home,Logitech,Dell,SKU-B9DZIZJ3,XUC2850,£54.77,2318.82,£678.91,"$1,961.81",26740.0 g,84.36 lbs,6180,3458,37,474,No,Yes,SUPP0011,SUPP0030,4.6,3.0,12,12,South Korea,JP,2015/06/17,01/21/2021,bundle,
PROD00164,PROD00164,Noise Cancelling Headphones Max,Noise Cancelling Headphones Max,Furniture,Furniture,N/A,HP,Logitech,SKU-NNT8R2ZX,WTY5132,2590.86,4702.22,€2511.44,795.46,1.48 kg,37510.0 g,4446,659,490,390,,TRUE,SUPP0009,SUPP0041,1.6,1.3,6,null,USA,US,08/24/2017,2021/05/14,"bundle,new,popular",
PROD00165,PROD00165,4K Monitor v1,4K Monitor v1,Furniture,Furniture,Professional,Generic,Logitech,SKU-LHTMQHOH,UVX1328,$697.17,$2093.12,1116.81 USD,822.62,9.33 lbs,63.5 lbs,2976,1016,169,145,TRUE,N,SUPP0009,SUPP0027,1.1,4.3,18,6,South Korea,JP,210215,150423,,
PROD00166,PROD00166,Webcam HD Pro,Webcam HD Pro,Networking,Networking,null,Generic,Apple,SKU-9E62PO1H,VQY1834,514.51,4711.04,??,USD 2858.51,6.23 kg,105.02 lbs,3956,null,41,74,true,N,SUPP0004,SUPP0035,2.8,1.5,6,24,USA,US,"December 15, 2022",01/05/2023,"clearance,popular",
PROD00167,PROD00167,NaN,Standing Desk Pro,Accessories,Accessories,Home,Generic,Logitech,SKU-OPS2R9ES,NTZ7870,4181.53,$92.76,2479.48,198.99,43.79 lbs,44.36 lbs,804,9014,483,459,TRUE,,SUPP0006,SUPP0039,2.5,1.1,6,24,Taiwan,NaN,190317,2020/11/01,bundle,
PROD00168,PROD00168,4K Monitor v1,4K Monitor v1,Furniture,Furniture,Budget,LG,Apple,SKU-OYPCEPR5,NRJ7878,-7711,€4904.41,337.16 USD,298.76,22.79 kg,43.66 lbs,962,1116,367,311,N,N,SUPP0014,SUPP0039,2.8,4.3,24,6,China,JP,"July 12, 2022",2021/12/28,sale,
PROD00169,PROD00169,Mechanical Keyboard Pro,Mechanical Keyboard Pro,Furniture,Furniture,Budget,Generic,,SKU-1WRIU7JX,ILM5860,287.08,2288.92,€500.84,€2663.54,80.35 lbs,10.26,1322,3248,475,123,,yes,SUPP0043,SUPP0041,2.0,4.0,24,12,Germany,NULL,08/19/2020,050123,new,
PROD00170,PROD00170,NaN,External SSD Pro,Mobile,Mobile,Gaming,,Apple,SKU-RYY7H83C,ARE6328,NULL,$759.64,2585.82,£2645.67,5.14,17.19 kg,1901,6292,66,333,Yes,Y,SUPP0020,SUPP0016,3.3,1.0,36,6,South Korea,KR,2017-11-30,24-03-2023,"popular,sale,clearance",
PROD00171,PROD00171,Standing Desk v1,Standing Desk v1,Networking,,Professional,Logitech,Samsung,SKU-SQCZDK6O,,€3990.76,656.6,379.99 USD,2160.37,12.77,17360.0 g,9556,921,405,320,NULL,yes,SUPP0001,SUPP0046,2.8,N/A,36,24,Japan,CN,2018/07/14,N/A,,
PROD00172,PROD00172,Standing Desk Plus,Standing Desk Plus,Peripherals,Peripherals,Home,Samsung,Apple,SKU-528KS0QH,PSN8831,USD 2111.66,"$1,963.09",$764.25,£931.21,37.44 lbs,6060.0 g,5721,8067,127,37,Yes,true,SUPP0008,SUPP0045,3.6,2.6,24,12,Germany,KR,13-07-2017,"August 29, 2021",,
PROD00173,PROD00173,USB-C Hub ,NaN,Furniture,Furniture,Gaming,Logitech,Logitech,NaN,WYB8078,1048.72,"$2,242.55","$1,359.13","$1,412.15",34.09 lbs,N/A,716,6501,15,349,No,true,SUPP0031,SUPP0041,3.5,null,24,24,Germany,DE,2022/10/15,30-06-2023,bundle,
PROD00174,PROD00174,USB-C Hub ,USB-C Hub ,Accessories,Accessories,Gaming,Sony,Apple,SKU-K3SV8M00,XJW7811,£4864.77,3165.94,$35.54,£778.06,27110.0 g,101.94 lbs,NaN,6528,318,443,,no,SUPP0009,SUPP0019,3.1,4.4,6,12,Taiwan,KR,"November 02, 2021",2020/07/13,"new,bundle",
PROD00175,PROD00175,Webcam HD Lite,Webcam HD Lite,Peripherals,Peripherals,Gaming,Logitech,,SKU-B8RY5DZP,OAK9237,3475.68,2936.63,1183.16,£130.61,8820.0 g,21.52,434,6726,48,null,No,FALSE,SUPP0045,SUPP0029,4.1,1.5,12,6,China,DE,2019-05-26,"September 25, 2023",new,
PROD00176,PROD00176,Smartphone X12 ,Smartphone X12 ,Electronics,Electronics,Professional,Sony,Dell,SKU-M8CZPK6R,DRH2855,2025.82,"$1,192.71",1151.2,€685.53,86.26 lbs,28.88 kg,1643,871,209,91,N,0,SUPP0023,SUPP0001,4.8,2.3,36,6,,US,07/27/2017,2023-06-17,"sale,clearance,bundle",
PROD00177,PROD00177,Webcam HD ,Webcam HD ,Mobile,Mobile,Professional,HP,Logitech,NULL,HTT4601,1334.58 USD,USD 3987.75,€1853.6,2209.19 USD,18.85 lbs,42.28 kg,2763,9390,335,322,Y,Yes,SUPP0004,SUPP0017,1.5,3.5,6,12,Germany,US,251115,2020-03-15,,
PROD00178,PROD00178,null,Router WiFi6 Max,Electronics,,Business,Samsung,Logitech,SKU-OH1SM782,OSZ3151,3710.38,305.0,null,1808.26,28.45,41.45 lbs,4821,3882,405,194,N,N,SUPP0034,SUPP0044,4.3,,36,6,Taiwan,JP,290319,null,sale,
PROD00179,PROD00179,External SSD Lite,External SSD Lite,Furniture,Furniture,Professional,Logitech,Samsung,SKU-MIYZ5TCS,TDO9555,$2079.85,4204.75,$2324.06,USD 1808.63,1840.0 g,54.77 lbs,9192,,178,197,yes,true,SUPP0027,SUPP0024,1.6,3.4,6,24,USA,JP,2022-02-14,08/13/2021,"bundle,clearance,sale",
PROD00180,,External SSD v1,External SSD v1,Electronics,Electronics,Home,Apple,HP,SKU-WMOYZVV0,AMX8037,2169.9,£1306.82,USD 867.95,€2130.73,108.51 lbs,,N/A,7543,54,261,No,yes,SUPP0002,SUPP0038,2.4,,12,6,null,DE,"December 23, 2022",04-10-2021,clearance,
PROD00181,PROD00181,External SSD v2,External SSD v2,Networking,Networking,Home,Samsung,HP,SKU-ZY7ML0AW,OKY9578,"$1,706.93",USD 1356.24,£74.87,£1951.24,49.17 lbs,6.21 kg,5300,2154,240,205,0,Y,SUPP0018,SUPP0011,2.7,4.6,6,24,NULL,CN,2016/11/20,2020-10-21,new,
PROD00182,PROD00182,External SSD Lite,External SSD Lite,Accessories,Accessories,Home,Sony,Samsung,SKU-S8BE42S2,,2163.51,1404.81,USD 41.01,2630.04 USD,26.59 lbs,290.0 g,3922,2686,319,256,Y,no,SUPP0016,SUPP0050,1.7,null,24,12,Taiwan,CN,03/19/2018,12/07/2021,"bundle,new,sale",
PROD00183,PROD00183,Smart Watch Lite,Smart Watch Lite,Networking,Networking,Gaming,Generic,Dell,SKU-TMHZ4Z9R,GHV4713,USD 3487.72,$4926.67,1550.07,1838.93,9.78 kg,86.68 lbs,3462,1127,322,180,0,FALSE,SUPP0005,SUPP0029,1.4,3.1,36,12,China,KR,2023-07-02,10-07-2020,"clearance,popular,new",
PROD00184,PROD00184,Webcam HD Pro,Webcam HD Pro,Networking,Networking,Home,Samsung,Logitech,SKU-YIZLGN6W,XKT6722,1061.77 USD,1335.47,£1607.91,2375.28,null,7.72 kg,NULL,9615,335,29,No,no,SUPP0038,SUPP0026,3.6,2.6,6,12,Germany,US,06/16/2022,04-04-2022,,
PROD00185,PROD00185,Laptop Pro Lite,Laptop Pro Lite,Networking,Networking,Professional,Apple,NaN,NULL,LJL3729,$4196.26,€181.78,1508.66,413.02,47.25 lbs,36660.0 g,6976,8599,319,407,N,No,NULL,SUPP0006,2.6,4.5,6,24,Germany,US,23-12-2015,2023/11/15,bundle,
PROD00186,PROD00186,"Tablet 10"" v1","Tablet 10"" v1",Peripherals,Peripherals,Home,Generic,Samsung,SKU-40JM5IEG,VGZ8017,,,926.64,1045.65,46140.0 g,44540.0 g,7079,2814,NULL,221,0,Y,,SUPP0019,2.9,4.6,18,6,Germany,US,,2020/07/21,"popular,clearance",
PROD00187,NULL,"Tablet 10"" v1","Tablet 10"" v1",Accessories,Accessories,Business,Sony,Logitech,SKU-44DU1JTZ,DSB1155,£4031.3,N/A,833.32,£399.06,12.48 kg,95.34 lbs,908,3256,6,458,no,no,SUPP0022,SUPP0049,2.6,4.9,12,6,USA,JP,030920,2023/08/28,"sale,clearance",
PROD00188,PROD00188,Wireless Mouse Plus,Wireless Mouse Plus,Networking,Networking,Home,Sony,Dell,SKU-OG9WJ03L,FKR6489,2467.59,null,2537.72,$1537.63,65.69 lbs,18.48 kg,4453,,439,154,,N/A,SUPP0025,SUPP0006,2.0,,24,24,Japan,JP,2023/01/03,11/01/2021,clearance,
PROD00189,PROD00189,���,Noise Cancelling Headphones Pro,Peripherals,,Professional,Dell,Logitech,N/A,DGO6388,USD 1425.66,2049.66,984.69,$706.24,40.44 kg,96.18 lbs,8159,5914,121,316,null,false,SUPP0010,SUPP0014,,4.7,12,24,USA,JP,04/09/2018,2020/09/20,,
PROD00190,PROD00190,USB-C Hub Max,USB-C Hub Max,Accessories,Accessories,Gaming,Dell,HP,NULL,RTG9342,2882.22,4238.48 USD,1589.93,2156.73,25.39 kg,19.69 kg,559,5046,309,NULL,false,1,NULL,SUPP0006,,1.6,6,6,Taiwan,KR,"June 06, 2018",12/09/2022,"new,popular,sale",
PROD00191,PROD00191,Noise Cancelling Headphones v1,Noise Cancelling Headphones v1,N/A,Peripherals,Gaming,Generic,Apple,SKU-CJRHPGIE,PPB7391,1394.32,£2155.7,"$1,039.25",686.47 USD,30.21 kg,19210.0 g,9190,2308,499,329,false,no,SUPP0026,SUPP0012,3.6,4.3,36,12,USA,US,2015-08-02,170721,"bundle,popular,clearance",
PROD00192,PROD00192,Smartphone X12 Lite,Smartphone X12 Lite,Peripherals,Peripherals,Budget,HP,Samsung,SKU-JLJXETK6,XPV2141,$465.74,1208.3,1548.23,€959.21,90.36 lbs,7.48 kg,N/A,6700,356,NULL,false,no,SUPP0028,SUPP0012,3.0,4.9,18,12,China,JP,260522,2022/05/23,,
PROD00193,PROD00193,Mechanical Keyboard Pro,Mechanical Keyboard Pro,Electronics,,Professional,Apple,Samsung,SKU-GOTZP1C8,DZA1696,1790.19 USD,£1357.76,$837.69,£1374.49,14.05 kg,N/A,6554,7578,61,151,false,false,SUPP0005,SUPP0046,1.6,4.1,36,12,Germany,DE,2021-02-08,02/08/2023,"sale,popular,clearance",
PROD00194,PROD00194,Router WiFi6 v2,Router WiFi6 v2,,Mobile,Gaming,Samsung,HP,SKU-WHW9RHGZ,GJV7122,418.13,null,1680.88,N/A,32.72 lbs,49.08,5216,N/A,151,136,yes,0,SUPP0048,SUPP0043,3.1,2.6,12,6,Japan,DE,2023/11/01,090220,,
PROD00195,PROD00195,Router WiFi6 ,NaN,N/A,,Home,Logitech,Dell,SKU-YR1RU2AR,BBV7866,$1954.94,$1107.78,1100.0,$1858.7,41640.0 g,15900.0 g,null,2421,108,354,No,N,SUPP0007,SUPP0037,2.8,null,18,6,Taiwan,DE,140517,"October 02, 2020","popular,clearance",
PROD00196,PROD00196,Office Chair v2,Office Chair v2,Electronics,Electronics,Gaming,Logitech,Apple,SKU-KT8NOMTT,UBT9203,NaN,USD 3038.95,2648.08,1755.87,35.58 kg,49.29 kg,8003,7026,209,20,No,Yes,SUPP0046,SUPP0041,1.9,3.1,24,24,Germany,DE,2021-02-23,"December 18, 2021","sale,new,popular",
PROD00197,PROD00197,N/A,Wireless Mouse ,Accessories,Accessories,Business,Logitech,Logitech,SKU-XR7ITIKZ,MAK5852,3669.7,434.13,1153.88,$320.40,47.63 lbs,33.97,4843,1262,63,19,yes,yes,SUPP0012,SUPP0018,4.8,2.7,36,6,South Korea,US,11/02/2015,N/A,"sale,clearance,new",
PROD00198,PROD00198,External SSD Pro,External SSD Pro,Electronics,Electronics,NULL,Generic,Apple,SKU-T8VTT74M,GAV5594,£3346.71,1377.98,,$1731.2,46.44,16580.0 g,215,4958,389,226,N,Yes,SUPP0009,SUPP0020,4.6,1.1,6,12,Taiwan,US,"September 24, 2020",07/13/2023,new,
PROD00199,PROD00199,Mechanical Keyboard Plus,Mechanical Keyboard Plus,Mobile,Mobile,Professional,Dell,Apple,SKU-PE6WADK2,RUD6742,€1408.9,$236.93,2482.08,£1991.94,43.42 kg,3620.0 g,NaN,2054,,100,0,Y,SUPP0015,SUPP0005,1.5,1.1,6,6,Germany,CN,01/13/2016,2020/09/29,"sale,bundle,new",
PROD00200,PROD00200,4K Monitor v1,4K Monitor v1,Accessories,NaN,Professional,Sony,Samsung,SKU-56Q2WF45,APH2278,??,£4433.72,$2704.26,"$1,115.54",2540.0 g,15.09,8048,7633,438,null,No,Y,SUPP0042,SUPP0013,3.0,1.2,18,12,Japan,KR,10/29/2020,04-09-2022,"sale,clearance",
PROD00201,PROD00201,Mechanical Keyboard Pro,Mechanical Keyboard Pro,Electronics,Electronics,Professional,Dell,Samsung,SKU-WWCDKTR0,LJV6950,4542.46,$4173.7,2960.38 USD,1494.2,46.37 kg,15670.0 g,221,8534,262,275,Yes,Yes,SUPP0026,SUPP0003,null,3.9,18,12,USA,DE,N/A,2020/03/03,"clearance,new,popular",
PROD00051,PROD00202,Webcam HD ,Webcam HD ,Accessories,N/A,Professional,Samsung,Dell,SKU-8T4TGY0B,XEW7285,$4420.65,$386.75,N/A,2934.05,,90.27 lbs,5134,3425,465,102,,TRUE,SUPP0016,SUPP0034,4.6,3.9,18,6,South Korea,DE,08/20/2018,22-12-2021,,
PROD00203,PROD00203,Noise Cancelling Headphones v1,Noise Cancelling Headphones v1,Electronics,Electronics,N/A,HP,N/A,SKU-FL6878E1,OZJ7291,USD 3990.9,2972.18 USD,"$2,448.16",2128.46,N/A,,6525,4626,343,356,yes,Yes,SUPP0026,SUPP0038,4.4,2.1,36,12,India,null,200616,210322,"popular,clearance",
PROD00204,PROD00204,External SSD v2,NULL,Electronics,Electronics,Budget,Samsung,Logitech,SKU-ZT1HX2MI,ZEC9649,,€1408.47,2243.85 USD,TBD,25.03 kg,27.48 kg,7851,6641,397,203,Y,No,SUPP0042,SUPP0025,4.1,1.4,24,24,China,JP,2021/07/01,2020-11-20,,
PROD00205,PROD00205,"Tablet 10"" Lite","Tablet 10"" Lite",Furniture,Furniture,Budget,LG,Dell,SKU-V5WGGLIQ,DNS8174,4587.91 USD,3569.66 USD,NULL,1954.51 USD,9.83,8.74 kg,5021,9526,24,200,1,NULL,SUPP0043,SUPP0027,3.3,3.5,36,6,South Korea,US,280223,110420,,
PROD00206,PROD00206,External SSD ,External SSD ,Furniture,Furniture,Gaming,Apple,Logitech,SKU-XGJWIX3E,ETA5553,€2277.33,£623.88,1019.46,505.93,26.89 kg,31.2 lbs,8619,2855,53,75,no,yes,SUPP0018,SUPP0036,4.7,4.3,24,12,India,CN,"May 31, 2015",2021-10-17,,NaN
PROD00207,PROD00207,Office Chair v2,NaN,Electronics,Electronics,Business,Apple,Dell,SKU-GEKBN39H,OTS5423,"$3,426.88",3257.36 USD,2100.08,-9281,17.33 lbs,39.48 kg,2811,9354,405,469,Y,TRUE,SUPP0012,SUPP0039,4.8,2.0,36,12,USA,KR,27-01-2017,111220,bundle,
PROD00208,PROD00208,USB-C Hub Lite,USB-C Hub Lite,Peripherals,Peripherals,Home,Dell,HP,SKU-G8W0RAPB,QKI6379,USD 4599.51,€798.44,1557.66,USD 2396.97,33370.0 g,36.17 kg,null,,258,321,false,0,SUPP0020,SUPP0048,4.7,4.6,18,12,USA,KR,2021/02/12,2022-09-08,"popular,clearance",
PROD00209,PROD00209,Standing Desk Max,N/A,Furniture,Furniture,Gaming,,Apple,SKU-EELMJYJM,RFC9681,€467.64,821.92,2108.62,$1771.7,11750.0 g,11.57 kg,5078,5853,372,177,0,Y,N/A,SUPP0048,N/A,4.9,18,24,India,DE,"July 08, 2016",25-10-2023,clearance,
PROD00210,PROD00210,Mechanical Keyboard v2,Mechanical Keyboard v2,N/A,Networking,Professional,Logitech,HP,SKU-8HF6RJXC,GXS6293,£1803.89,$1499.78,"$2,949.90",$472.96,41.59 lbs,44.14 lbs,5870,5788,366,N/A,true,TRUE,SUPP0002,SUPP0035,1.6,1.3,6,24,South Korea,CN,2023/09/03,05/14/2021,"new,clearance",
PROD00211,PROD00211,Router WiFi6 ,Router WiFi6 ,Electronics,Electronics,Business,,Dell,SKU-TLTWKHE0,GPM6540,616.04,€74.53,$915.29,$1771.95,3.7,17.86 kg,1615,2218,157,209,No,TRUE,SUPP0046,SUPP0030,2.1,2.4,12,null,Japan,KR,"May 08, 2022",05/25/2022,"popular,new",
PROD00212,PROD00212,Laptop Pro Pro,Laptop Pro Pro,null,Mobile,Gaming,null,Samsung,SKU-93CPVC7Z,BAX8166,492.84,USD 1365.12,$1580.59,€2486.84,29.17 lbs,7310.0 g,7182,6456,119,416,N,Y,SUPP0039,SUPP0045,2.1,2.1,36,24,USA,DE,07/10/2017,2023-09-08,"new,clearance,popular",
PROD00213,PROD00213,Webcam HD Max,Webcam HD Max,Networking,Networking,Budget,Apple,Apple,SKU-K3HJHTTO,JSU2285,2039.09,$1200.87,£1396.47,1128.39,24640.0 g,51.02 lbs,6622,4595,449,403,true,false,SUPP0022,,2.2,2.5,36,12,South Korea,KR,2020-08-26,2023-09-29,,
PROD00214,PROD00214,Mechanical Keyboard Pro,Mechanical Keyboard Pro,Mobile,Mobile,Home,LG,Apple,SKU-8CEGWSWC,COR1006,3191.8,N/A,"$2,096.90",€2850.26,42.88 kg,8.01,5745,5532,24,197,no,No,SUPP0031,SUPP0048,1.7,2.7,12,24,South Korea,DE,04/24/2017,,NaN,
PROD00215,PROD00215,Smart Watch Lite,Smart Watch Lite,Peripherals,Peripherals,Professional,LG,Apple,SKU-PWBAJ7CV,JIP5763,923.43,162.32 USD,$402.98,2879.24 USD,12.61 kg,47.58,4157,2379,206,419,Yes,true,SUPP0011,SUPP0004,1.9,4.9,12,6,South Korea,JP,30-05-2020,090121,bundle,
PROD00216,PROD00216,External SSD Lite,External SSD Lite,Peripherals,Peripherals,NULL,Apple,HP,SKU-L0RDGW3D,SJI7208,N/A,£1063.11,TBD,147.43 USD,80.59 lbs,21.62 kg,NULL,7128,242,411,N/A,0,NaN,SUPP0039,2.3,1.3,24,24,South Korea,US,31-12-2017,"April 15, 2020",clearance,
PROD00217,PROD00217,Smartphone X12 Plus,Smartphone X12 Plus,Electronics,Electronics,Gaming,HP,HP,SKU-6EFBD5KT,UWT8425,USD 167.65,4492.69,USD 2692.1,2576.78,39.57 kg,22.63,1716,6080,170,66,N,FALSE,SUPP0001,SUPP0024,4.8,3.6,6,6,Taiwan,JP,251017,2022-04-15,"bundle,clearance,popular",NaN
PROD00218,PROD00218,Webcam HD Pro,Webcam HD Pro,Accessories,Accessories,Home,Generic,Samsung,SKU-88RFOJBP,RXR8143,€3789.32,1848.06,$221.8,"$2,747.48",49.91,45.14,6985,5946,NaN,377,Y,NULL,SUPP0047,SUPP0015,2.0,2.6,6,6,Japan,JP,23-09-2018,2021-09-06,"sale,new",
PROD00219,PROD00219,Wireless Mouse ,Wireless Mouse ,Mobile,Mobile,Professional,Generic,HP,SKU-DWBJB3PQ,OWA7463,3123.52,204.67 USD,€1562.18,1496.5,0.65 kg,45.59 kg,4330,8043,388,302,yes,1,SUPP0035,SUPP0006,1.1,NULL,18,6,Germany,KR,"July 19, 2023",11/03/2021,"clearance,new",
PROD00220,PROD00220,"Tablet 10"" Pro","Tablet 10"" Pro",null,Furniture,Budget,null,null,SKU-6TS5CYFQ,RAN3373,172.4,NaN,33.61,-2848.64,33.48 kg,8480.0 g,3713,2433,NULL,309,no,No,SUPP0032,SUPP0031,1.3,,24,12,South Korea,DE,17-08-2018,01/25/2022,"sale,new",
PROD00221,PROD00221,Wireless Mouse Lite,Wireless Mouse Lite,Furniture,Furniture,Budget,HP,HP,SKU-DKK738DL,UOC1975,€1743.06,2299.28,$2748.18,"$1,268.41",36.51 kg,72.02 lbs,227,9679,456,107,Yes,false,SUPP0005,SUPP0009,2.9,1.8,18,12,N/A,KR,090116,160423,"new,sale",
PROD00222,PROD00222,Mechanical Keyboard Max,Mechanical Keyboard Max,Peripherals,Peripherals,Home,Generic,Dell,SKU-8XAE1DSF,WFB7386,£290.55,2529.56,£1440.79,1586.3,18.47 kg,33.33,3495,3098,338,49,false,1,SUPP0040,SUPP0046,NULL,3.9,12,24,China,KR,"November 11, 2019",01-04-2021,,
PROD00223,PROD00223,Router WiFi6 Plus,Router WiFi6 Plus,Networking,Networking,Home,HP,Dell,SKU-0GU2D1YT,LNK3479,"$1,561.36",3454.85,2895.64,2742.48,22.84 lbs,3.47 kg,3606,1620,329,342,FALSE,1,SUPP0006,SUPP0010,1.8,2.6,24,6,India,DE,"October 30, 2022",2023/12/22,N/A,
PROD00224,PROD00224,Smartphone X12 Lite,Smartphone X12 Lite,Mobile,Mobile,Budget,Samsung,Logitech,SKU-3LTJ7RFT,null,$764.53,€4176.73,$2474.2,1818.48,41.2,23.34,8343,8043,353,207,no,N,SUPP0028,SUPP0008,2.0,3.2,24,24,USA,JP,020616,"July 02, 2021","new,bundle,clearance",
PROD00225,PROD00225,Mechanical Keyboard v2,Mechanical Keyboard v2,N/A,Accessories,Budget,Dell,Apple,SKU-2SBC2Z7X,IYM4557,€4073.01,4418.93 USD,€276.52,1719.91,45.13,36.78 lbs,391,6988,NULL,140,Yes,false,null,SUPP0036,2.7,3.9,6,24,Germany,DE,040122,16-01-2021,"sale,popular,bundle",
PROD00226,PROD00226,Webcam HD v2,Webcam HD v2,Peripherals,Peripherals,Gaming,HP,NaN,SKU-NK5BS0V0,OUZ5033,$4129.7,$3783.01,887.36 USD,2691.37,54.24 lbs,25.63,6927,6539,263,412,FALSE,No,SUPP0015,SUPP0043,,1.0,6,12,Taiwan,JP,07-04-2018,2021/03/23,,
PROD00227,PROD00227,Wireless Mouse ,N/A,Accessories,Accessories,Business,HP,Samsung,NULL,DYZ7563,3461.71 USD,954.5,USD 161.76,$2564.42,8.01,40.75 lbs,3322,8755,N/A,226,No,1,SUPP0043,SUPP0026,2.4,2.2,18,12,China,US,281120,08-02-2020,"sale,clearance,bundle",
PROD00228,PROD00228,Router WiFi6 v1,Router WiFi6 v1,Electronics,Electronics,Gaming,Generic,Dell,null,,3790.75,3032.09,€2606.08,$1082.17,15.88 lbs,42.16 lbs,8079,9925,402,354,yes,yes,SUPP0021,SUPP0007,2.4,1.4,36,12,USA,NaN,2020-06-12,"February 13, 2023","new,clearance,popular",
PROD00229,PROD00229,' OR 1=1--,Office Chair Lite,Peripherals,Peripherals,Business,LG,HP,NULL,LYP7673,"$1,080.40",3693.24,USD 1991.3,409.39,19570.0 g,43.6,630,2424,274,308,0,Y,SUPP0019,SUPP0047,3.5,2.3,36,24,South Korea,DE,261018,null,,
PROD00230,PROD00230,NULL,Router WiFi6 Pro,Networking,Networking,Professional,Apple,Apple,SKU-9KFM98JB,IIC6864,2990.55,£732.82,1500.56,"$1,726.00",7.46 kg,82.6 lbs,9087,8685,120,453,No,1,SUPP0002,SUPP0048,4.7,3.3,6,24,Taiwan,DE,2020/03/13,21-04-2021,,
PROD00231,PROD00231,"Tablet 10"" ","Tablet 10"" ",NaN,Accessories,Gaming,Apple,Dell,SKU-BTY6RB10,IXO4510,€2923.45,£2182.99,2751.79,2650.35,54.07 lbs,4290.0 g,7720,6144,95,311,TRUE,FALSE,SUPP0037,SUPP0035,3.8,3.0,6,12,Japan,US,2023-05-04,10/13/2020,"popular,clearance",
PROD00232,PROD00232,Office Chair Max,Office Chair Max,Peripherals,Peripherals,NaN,Samsung,Logitech,SKU-XAJXNY2S,DZT7794,3662.25,3657.14,£1787.18,??,0.22 lbs,38.18 kg,9013,8718,139,N/A,1,Y,SUPP0007,SUPP0007,2.5,4.5,36,24,Japan,DE,010716,2020/02/24,NaN,
PROD00233,PROD00233,Noise Cancelling Headphones v2,Noise Cancelling Headphones v2,Mobile,Mobile,Professional,Dell,N/A,SKU-2L6IBGCB,GHS6979,"$3,253.31","$2,611.14",€1173.77,2315.1,10.69 lbs,26.7 kg,8311,5270,88,69,No,FALSE,SUPP0044,SUPP0049,2.9,3.3,12,24,,KR,"September 11, 2019",08-05-2020,"bundle,new,sale",
PROD00234,PROD00234,Noise Cancelling Headphones Pro,Noise Cancelling Headphones Pro,NULL,Peripherals,Professional,Logitech,Logitech,SKU-YJGEXJ1S,UHO4051,"$1,628.29",,€1392.01,€714.48,8.19,95.28 lbs,6193,7073,213,428,FALSE,0,SUPP0049,SUPP0017,N/A,3.0,24,24,Germany,JP,2016-11-03,13-09-2022,,
PROD00235,PROD00235,Office Chair Pro,Office Chair Pro,Networking,Networking,Budget,HP,HP,SKU-FA2QBAM7,NaN,€4321.67,"$1,398.18",-9925,,85.69 lbs,91.33 lbs,5978,5064,48,395,true,N,SUPP0009,N/A,3.0,4.5,6,24,Germany,US,"June 15, 2022",06/19/2022,"bundle,new,clearance",
PROD00236,PROD00236,"Tablet 10"" Lite",,Electronics,Electronics,NaN,HP,Logitech,SKU-0C4Q4AJ6,NEZ1971,$4506.85,,824.97,"$2,356.01",11.85 kg,33.52 kg,447,2000,415,,N,1,SUPP0045,SUPP0024,4.0,1.9,24,24,India,KR,2019-11-21,110722,clearance,
PROD00237,PROD00237,Standing Desk Plus,Standing Desk Plus,Accessories,Accessories,Gaming,Generic,HP,SKU-2QOD2ANU,FFI4127,TBD,NULL,£1912.19,2656.89,45.4 lbs,21.0 kg,8593,7962,302,20,0,no,SUPP0041,SUPP0035,3.7,2.7,24,12,India,DE,2017-06-17,240623,bundle,
PROD00238,PROD00238,Wireless Mouse Pro,Wireless Mouse Pro,Networking,Networking,Home,HP,Dell,SKU-QJZUKOSS,CCZ8532,£179.87,3082.41 USD,£1630.99,1892.72,26.06 kg,43.63,947,307,421,394,0,1,SUPP0003,SUPP0011,,3.6,36,12,N/A,KR,2018-10-05,151022,"popular,bundle,new",
